"Data Source","World Development Indicators",

"Last Updated Date","2020-05-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Poland","POL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11314.2582083995","10483.2495893329","10713.9928171029","11086.2700799085","11648.4388178514","12441.3246248883","13184.8089479498","14027.2778007848","14669.3607745665","15351.5919811853","16220.0291054162","16426.9803547161","16770.122418822","17379.2764617482","18282.5073362218","18929.5548916463","20112.0745920475","21538.6178829914","22450.8629017282","23068.3983650111","23968.8184099007","25157.8594589315","25562.4354663779","25933.8860175537","26814.5505905445","27862.5420361036","28728.5710830487","30143.3290263037","31695.176608517","",
"Pre-demographic dividend","PRE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2484.70227954612","2208.67811717383","2193.88565457369","2118.76985055207","2060.85232022291","2066.57992618996","2123.9583786607","2182.34878741939","2275.43061908707","2315.23139757582","2318.09529321954","2363.1977704144","2433.5224389479","2378.23028904598","2581.09235081298","2674.2933697097","2780.69419997309","2886.09529194667","2992.6253363738","3058.84495987522","3163.13702317783","3215.20529141884","3318.08560866134","3414.61362238888","3482.6097310936","3493.06258404536","3501.55748359914","3470.13241277733","3452.05535472124","",
"Puerto Rico","PRI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21712.8711361522","22056.6353512782","22914.9288472703","23778.1196102766","24544.4121662355","25424.9831833912","25723.0409445416","26728.796103087","28045.4263620199","29409.364442844","30287.7490794322","32131.0763761765","32383.7629588682","32380.7888524525","35206.4745455629","34556.7530105672","34214.2852244033","34015.0563180454","33584.2272430392","33108.6037632732","33139.0974732763","33404.4001599657","33820.942805006","34105.7689246953","34254.6656871143","34497.4005105343","34728.3436726996","34634.029102697","34273.4609381355","",
"Korea, Dem. People’s Rep.","PRK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23586.3550649046","24673.4580894925","24961.6695859213","24421.7433999521","24591.1125115062","25555.6678035541","26351.9328509783","27389.0917422483","28561.2384653202","29509.6167652659","30421.1847126729","30794.5328417572","30862.4479065143","30460.6984492622","30931.505147027","31115.5593743693","31564.2260283465","32291.9558166012","32348.3699069756","31308.5672605861","31837.9728252379","31344.0164571231","30194.4647408366","30080.5114589081","30482.724228119","31157.7590097192","31887.4185568134","33086.0967739013","33948.1255398462","",
"Paraguay","PRY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8473.85866580138","8545.45520440049","8474.05052724142","8676.65476756667","8921.52611142098","9309.27084912433","9241.4426096765","9420.59242359782","9224.46823648222","8909.18945173089","8528.32360161753","8293.23038515535","8136.29967238674","8335.62878058239","8526.16283427369","8568.19818534601","8844.75025691903","9191.81179295388","9643.10947540159","9489.22576488102","10404.8066896554","10699.7190391385","10497.0299646398","11225.4485709447","11611.91643999","11809.9464262524","12157.3049046579","12594.3414272628","12890.3072346609","",
"West Bank and Gaza","PSE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","823.313992113998","843.301498212592","816.171116050165","894.897661355069","997.360465889632","1052.70025751924","938.343448304755","829.508395315767","707.595432490246","786.417211867103","845.864211295292","913.562354379333","855.778818354586","889.166504117289","917.623891472889","970.862624238935","1022.58884193904","1120.8649701536","1162.26489766923","1159.85392174056","1130.92143466797","1143.21050996014","1170.45081070679","1183.43534453594","1164.2806801992","",
"Pacific island small states","PSS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5379.69221102706","5245.94214678243","5443.07638195422","5491.84108657285","5659.73094674095","5764.35882014053","5891.01711002281","5718.46131666313","5746.75807389414","6033.0264482084","5892.33169286253","5918.55267078395","5999.39300336009","6036.0153408955","6234.14162261908","6267.8394837515","6327.12527581024","6283.54717509377","6296.22557198242","6120.88430597655","6221.64898090699","6368.63749328774","6366.3963793933","6511.41067065157","6713.50461576983","6912.28835693884","7028.83090948111","7238.18690936695","7340.36697725182","",
"Post-demographic dividend","PST","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31859.9031048589","31970.2417989286","32281.3907307508","32327.2429229686","33006.3034188714","33687.141034858","34430.9441771917","35382.2112102683","36158.1994127844","37215.0979433614","38521.3054246741","38976.0729557993","39416.7196615675","40056.1206840793","41155.8300771483","42102.0718076588","43183.4680146205","44128.2471983082","44002.5039682114","42224.4486989258","43230.6142248837","43847.5409867162","44127.3032296954","44506.1227609113","45127.5569474256","45844.5067313943","46417.1475463173","47337.5196152591","48234.2444096935","",
"French Polynesia","PYF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90883.0367430841","90964.5355556741","93564.1724795182","91220.2271880119","98423.3402913243","92095.8279372725","98326.1191768091","97375.3497633679","97171.1850395358","94440.3708351716","100691.175816305","104091.103709215","101020.782697678","99133.7186516167","97938.3052251078","97305.9255527749","96060.2353752166","95058.4683407273","94502.6908176154","",
"Romania","ROU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13313.8142074715","11695.0619166883","10766.5629381432","10946.0543125083","11392.9978992407","12127.6935308597","12637.9689702089","12059.8159580382","11839.5043488461","11813.4396143244","12119.8773119662","12931.5059443135","13921.5251552939","14350.5815269961","15937.628585249","16784.9535831296","18240.3225003864","19850.8788145085","22063.1022183805","21020.1832152419","20320.4737898523","20830.5442910639","21358.0992860413","22190.9882105253","23033.9987816552","24038.4935121247","25337.2100200108","27298.3547176622","28554.5777300886","",
"Russian Federation","RUS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21714.4529651203","20572.4794678164","17575.3907856217","16070.1262596374","14067.5787912753","13481.0742892151","12993.7387289169","13197.4400403796","12518.6835608121","13361.1543754006","14759.2208035766","15577.8824451992","16385.2507214274","17661.3176062735","19009.3034767899","20303.1961433834","22040.0955032017","23954.4315457818","25211.1305310212","23237.6650242911","24272.4622299746","25296.454587626","26188.3253615322","26603.0108205965","26315.441038016","25652.7775954955","25690.125679503","26079.3733134885","26669.222181815","",
"Rwanda","RWA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","894.351684528225","897.088399788902","1003.86119392715","987.037001618737","518.161695829349","712.656424985471","779.89001802037","831.641309390866","834.72488507661","808.299242424703","828.214565151215","866.013743473204","957.470768079514","963.680083731477","1020.73656544778","1096.292470757","1186.65595377564","1245.50179428196","1348.06173061738","1394.48360309702","1458.51246283756","1535.73242597018","1627.90206228038","1663.44607407308","1722.62948257499","1828.30696831788","1887.88964125168","1951.17507870441","2063.8118298668","",
"South Asia","SAS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1910.6388667439","1906.51444221933","1972.99542210921","2014.9042437688","2091.10150655442","2189.32640746572","2291.06505332198","2329.96682110535","2411.25452650931","2546.67725503101","2601.52803046042","2662.99747587843","2712.12935618676","2855.99993277874","3018.3062885587","3197.13457789337","3387.2946578406","3576.88704050858","3636.9639744389","3835.45285291374","4066.40487161226","4214.87388567725","4387.43896095812","4592.38389502893","4848.06042152074","5141.66016757652","5466.01476834611","5772.20243510466","6082.6613839264","",
"Saudi Arabia","SAU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41392.5289334624","46075.1254116133","46498.5370998617","44623.5013249962","43761.3230768749","42855.7858295553","43073.1193493772","42710.894897766","43111.0688111119","40643.8386221356","41955.1949383762","40393.9730713608","38170.2330293702","41229.7986056848","43210.2504698634","44309.5125800338","44276.8912533725","43865.8993028843","45340.1003847523","43169.526957","44036.7669915264","46988.9838413165","48023.9890669964","47847.6363620617","48208.5198754124","48921.2212498363","48627.1414596961","47309.1246039039","47596.727899984","",
"Sudan","SDN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1762.20343177267","1846.21704166896","1917.37071201263","1953.47218518317","1922.06300605089","1984.11847439257","2046.1241735623","2202.05905597353","2235.16419006814","2242.05355656935","2319.22798019924","2402.2088715434","2486.23943356134","2604.71111048622","2631.2976857792","2750.62744413148","2944.53850253559","3194.47393175832","3351.26307134466","3368.96552075026","3396.64309590861","3643.09216091874","4074.02250123862","4152.24947525657","4161.89506238384","4262.23362226171","4356.78413105344","4435.8570954933","4230.48386614063","",
"Senegal","SEN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2317.98585607523","2306.97807582693","2267.06796630528","2230.4911328398","2168.3474795915","2224.4168151666","2212.47719642825","2227.11854668406","2303.76480625929","2393.4156267139","2412.24743634696","2462.83200234041","2419.27418205632","2517.84819627514","2599.42713612346","2676.25486686472","2671.74963744456","2730.57015825878","2766.15622525624","2748.39971319083","2769.29832764561","2733.01596675391","2793.95100510093","2793.50286455389","2895.81120448605","2994.89386545131","3097.08294489288","3224.8531768559","3348.59279293072","",
"Singapore","SGP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37386.3308701346","38767.9258025961","40118.4374339552","43600.0953626803","46942.9222985738","48817.5320788464","50375.2547175328","52764.7646218492","49882.6711774696","52318.1816406654","56067.7485574921","53992.1451973353","55596.0482116861","58981.092541823","63966.9106119778","67078.8856859836","70866.70548389","74107.8360433948","71580.011214526","69537.464817525","78239.6021640119","81423.7494534846","82985.4126389665","85584.0466735029","87775.175595637","89248.9373005039","90708.2337609529","93980.9405315942","96477.215290631","",
"Solomon Islands","SLB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2071.67258741257","2135.03427850605","2338.79350138984","2363.68371632302","2508.74982948018","2639.48994179801","2607.52593068979","2499.13542310365","2474.09036551456","2395.36468339922","1998.49656684273","1790.09587315778","1694.06744193393","1757.42424608665","1797.18637582779","1848.73747151255","1931.29676556121","2026.11258388764","2121.68728766532","1974.77832964682","2058.57477322665","2271.43643946207","2312.79722954322","2318.91050533751","2307.50140952916","2303.23912466425","2314.79224185795","2337.6426720615","2365.20432358391","",
"Sierra Leone","SLE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1460.77927517717","1485.20065172847","1203.07974327709","1224.90398034959","1206.39604209792","1111.38765781193","1128.59571389926","1056.72102461798","1064.24670717904","1024.27118160802","1063.29696601682","960.320899129687","1162.2577535462","1213.02093912495","1237.63024392129","1244.90251686215","1256.61709185527","1321.51461632421","1360.16021115681","1372.39228548602","1413.56417680838","1469.03300345533","1654.41341748247","1953.08694139838","1997.51185319166","1551.82200863819","1610.55272739054","1642.60659308554","1663.29239326573","",
"El Salvador","SLV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5252.89708484372","5259.42106174607","5551.50051464746","5795.21402895915","5989.067419548","6198.33642909686","6181.65407683652","6312.92986865745","6422.942816262","6508.8561208338","6533.97905353327","6547.85393340058","6612.17541285059","6679.68772658445","6705.93987475943","6855.26518122801","7120.8894078719","7222.00432069174","7376.31643082256","7192.03329935192","7312.27451532962","7558.76039711207","7737.49693926446","7874.67650138651","7972.41842954282","8124.95954126431","8288.00905411938","8436.72986978945","8606.98123465013","",
"San Marino","SMR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71753.8449832109","76345.6383862034","82278.6945853244","83126.9199689813","86637.5668586691","85813.4301597715","87935.3121953532","90767.7878652128","91712.0143545902","94042.2007892265","99531.1341906602","99940.2247106313","86043.2222434458","80952.5491523965","72310.2550270292","65927.3600239028","63048.2194696956","61731.7290943738","61497.3741362899","62415.1064401987","63037.1257778207","","",
"Somalia","SOM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7978.90134097157","8180.59555452748","8792.93538650908","9040.86741131244","7971.51345735499","8617.53108436714","9063.35050475495","9717.22932646101","10167.893217573","11113.6340468805","12278.9809535991","12957.0127914673","13847.4150559028","14692.9822898057","14349.0298785393","14512.1500986284","14925.0220314737","14895.4144215541","15401.0423826772","15227.5656364182","15574.9266858251","16179.6916152488","16599.3685552249","17423.3856412956","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2780.96566522859","2716.02239676529","2631.12719624837","2537.73779936202","2497.25648911258","2514.60634227588","2576.02481570809","2598.14668720945","2593.50977632907","2584.84133309653","2603.23643708768","2648.19222435128","2740.04534180727","2783.03397978587","2889.98301370429","2989.81392343985","3092.68067764788","3213.25449446107","3300.33129837763","3320.83810567136","3421.61658470142","3490.66289493481","3559.7319566278","3646.61819882621","3724.43376173829","3741.24683488671","3704.02454970133","3713.44494049824","3717.85191343338","",
"South Sudan","SSD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2782.55358757189","2717.62445625001","2632.83519365662","2539.53145014525","2498.98207152323","2516.26180831762","2577.71925538455","2600.02888891495","2595.52025130956","2586.83710635002","2605.20921298195","2650.05607482659","2741.8650127033","2784.67932972006","2891.51756640686","2991.45941900478","3094.44623936827","3215.17277502414","3302.1319053466","3322.56235150234","3423.39441106778","3492.55965141764","3561.59404977386","3648.54517943156","3726.39613413157","3743.25949835528","3706.08741690096","3715.55054447635","3719.9856355705","",
"Small states","SST","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11141.2316752066","11268.6819583628","11575.2973346964","11859.4477950474","12255.2167434681","12489.8912422474","12673.5504277755","13029.4720030608","13342.1248800218","13730.6065743379","14190.9693170566","15053.3806554553","15555.1643884637","16664.0612942143","17661.1079003498","18328.3675839728","18072.7989662367","18907.1318892527","19709.2267443794","19987.6060426357","20211.9765247107","20439.3739889003","20566.4638719838","20573.3041477368","20623.3330209115","20682.9793908452","",
"Sao Tome and Principe","STP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2566.96968164883","2580.00324110896","2695.34375629247","2738.16160827257","2862.84835898068","3042.49400896612","3054.22967420738","3211.18202029608","3200.15136719279","3328.59353747393","3396.78169219505","3431.35636482111","3527.60992775263","3688.76485823982","3757.74686754538","3841.43542327945","3915.73237939135","3944.76788389762","",
"Suriname","SUR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11934.0449966111","12023.6946625622","11852.2527972526","10867.6189658308","11054.3974453178","10885.6234351512","10838.4224910807","11306.1741065224","11423.5976682889","11129.2443837362","11228.7113455205","11562.0971508103","11746.4303141731","12340.4129576634","13233.7516627564","13669.094209483","14294.1419648451","14851.782211048","15289.4266698898","15569.9128819374","16188.3971869336","16941.6717229934","17202.4800498094","17511.4918372808","17366.4158538341","16597.9334825412","15515.4741921279","15622.1423379319","15767.0948674718","",
"Slovak Republic","SVK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12008.8143934179","12190.5186990336","12896.087162974","13609.7844729651","14480.0549560561","15309.8267391093","15912.5141063666","15879.4463800853","16086.4469675584","16640.2915879572","17396.9989115121","18365.75911567","19339.2029579838","20618.1050845629","22368.2089161956","24783.9069441182","26143.1528373497","24683.9895571553","26071.8143095987","26784.0698504113","27245.4383280104","27398.7548936592","28125.5797938857","29453.7679680787","30040.4540688654","30905.9059639895","32108.0553438103","",
"Slovenia","SVN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22122.8871061392","20141.1452104662","19068.6467239478","19657.6365129132","20728.8628840902","21575.5780451498","22280.5732893267","23437.1875668494","24258.6339415737","25534.0203939923","26393.4636071071","27199.552768972","28118.1957410519","28933.1165138888","30175.0287252389","31266.8634903915","32958.2390512228","35062.1580984714","36235.4358207379","33198.7901596813","33498.4993370281","33716.9177787681","32758.1081044729","32376.9603317336","33240.4970057813","33949.6025823699","34983.790720201","36650.8021903461","38022.049816862","",
"Sweden","SWE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34419.5249453168","33793.9448590744","33207.0689611664","32332.7904379594","33378.9825656677","34531.9506762103","35033.7999710685","36098.8657986904","37616.1579256569","39207.3118264518","41052.5089642403","41543.4442118692","42317.8202473149","43106.9919274355","44795.3304938098","45908.579889525","47752.1619946147","49025.5815067379","48527.27581023","46077.2454895077","48513.6212050783","49618.3028855259","48941.8279662984","49056.7843172464","49906.8647578565","51564.9777676986","52149.887326225","52692.8528624402","53243.2901400412","",
"Eswatini","SWZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5135.72192328989","5084.87718606911","5117.38682115699","5153.2249601841","5161.15719972933","5298.01858882616","5392.95473931614","5456.87622517319","5504.74478956679","5586.28898594147","5620.57579104436","5634.05582488417","5849.38193383993","6054.11371044248","6252.21251090289","6599.66207604468","6957.90408099306","7220.79492605031","7229.55726914513","7290.47308198911","7514.68228435126","7631.98589440975","7989.37413713957","8240.29409070805","8253.41039589176","8375.25536935723","8405.79880951319","8493.90167547506","8606.07599203517","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36715.1399237222","38092.5117541319","40584.819317014","39717.739741639","38074.705956122","37570.072284521","36652.5608031838","35757.4718294574","32256.3333093626","","",
"Seychelles","SYC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14456.5021251482","14659.0046728555","15636.8790793321","16263.396356721","15709.1012039415","15352.0316656889","15872.3765389356","17563.6445221284","18670.8504056581","18650.4177277138","18764.5946330901","18322.3857168729","17986.2050188993","17119.9574849636","16693.6691853126","18112.9477291967","19408.6292775345","21322.1560480043","20402.9838750728","20098.4331422177","20708.8781338169","22937.3332466259","22999.7999878901","23937.7374972737","24629.9924977047","25276.1336331858","26063.3515859439","26861.7003238635","27571.6947381472","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23300.8192850584","22251.9622412927","22123.8939374127","23181.1773799484","24140.7200726982","24804.3813278534","25477.4161568839","26431.4721903184","",
"Chad","TCD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1003.78520482115","1055.16307818661","1103.79615408767","901.026062789286","960.586382800248","940.684303054308","929.580242352079","949.080950436118","980.235080655043","939.272453895347","897.34703736949","964.737258499758","1007.06196852766","1111.60423666075","1430.36744322267","1618.13613525121","1572.4818772201","1569.7498475731","1564.79182991367","1577.66880562584","1732.69129415445","1676.76905143205","1765.1947080602","1804.32375050433","1866.26648837908","1857.10733723028","1687.05264231676","1587.03105963951","1580.43434022081","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2182.45353389587","2314.15168186466","2512.8787083722","2734.7937685377","2973.15695811982","3214.87004331032","3452.77781251261","3635.4765378556","3615.9420474098","3784.28997030598","4019.55291899409","4236.71626559066","4517.74383202129","4857.79367793714","5235.17646281436","5676.35281830517","6211.26696838096","6881.31729776141","7384.76088500989","7865.07022336006","8553.63859490775","9185.00796280154","9794.60108852049","10409.0635695604","11016.1539945435","11636.4117477556","12277.04548853","12967.5351244136","13686.4380036403","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14984.1330571687","14058.3739471244","12606.7346958015","11855.4794935434","10673.1159800924","10532.4685415582","10536.3215083584","10823.859748562","10713.8237029784","10977.4896359165","11801.4415889444","12172.9280975821","12794.1620711232","13605.4799575798","14687.647783726","15641.7779349696","16860.5141628144","18131.4390825436","18900.5053055474","17835.1603971083","18576.7637538799","19516.34184013","20044.4399316192","20613.0836322432","20909.6583632106","20946.4880939482","21228.2206267508","21955.8437898615","22548.0439205192","",
"Togo","TGO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1346.77914416969","1306.65147247545","1228.2747979431","1021.33501064871","1148.26064110879","1207.3872708809","1277.05461813967","1416.00574612506","1339.68991514858","1330.4317303637","1281.42055294575","1256.71241727267","1271.04260923756","1322.4603468705","1276.67627210541","1185.89805364465","1185.37863322527","1140.28896807216","1154.80428699043","1186.11458693952","1224.97842818398","1268.92050848601","1316.45336851265","1360.58127826504","1404.13293844581","1447.229049177","1489.6838446061","1516.5260461051","1552.5476723323","",
"Thailand","THA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7101.10337189073","7618.01336506185","8151.40538338984","8744.30656640706","9357.36620033351","10016.4906135852","10465.9903919565","10057.9684007375","9178.76330676084","9488.51855829298","9808.31893208273","10052.4785330872","10582.3409459771","11258.654607144","11884.7320641538","12302.7759488441","12836.1950206274","13458.2871268785","13618.7334478384","13456.7333909606","14397.1546078892","14448.5559423737","15422.4937941446","15765.2483875227","15851.9991868079","16283.1697769449","16767.0458430281","17381.6543071264","18042.3778847237","",
"Tajikistan","TJK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3869.04363641103","3516.59571665171","2450.56164540261","2015.4044333815","1562.14589368321","1347.85883880539","1106.16005443476","1108.26347980247","1149.9133742411","1174.47501976452","1252.45551278733","1350.25833012171","1471.36591849479","1603.55076157191","1737.74363021805","1818.55722387341","1909.26104271471","2016.61428958485","2131.69297108232","2168.11869778719","2259.59458613619","2373.1860335696","2493.40710111535","2616.47548554236","2726.62189851317","2821.65631103865","2942.64796188919","3089.53020835658","3234.72157879638","",
"Turkmenistan","TKM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7207.95547102621","6685.0772610909","5523.28933315539","5451.06229696596","4393.76270700539","3987.54563664097","4175.8110708013","3642.1964661344","3849.20909667658","4431.4580748944","4622.07363926419","4772.18080180918","4736.79414154373","4843.57645044422","5034.24253871666","5629.07694265148","6174.74444680973","6773.09708465416","7665.44909167532","8015.80801680805","8616.88614487802","9717.62498313031","10604.0124910994","11471.1862203993","12421.3606815349","12993.522470645","13562.5260810484","14205.0215776646","14845.3294260971","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10765.769921777","10944.6262025806","11059.7132190613","11336.390732274","11730.3806588578","11605.8557432555","11884.5606499061","12319.7832390502","12453.8023666735","12316.0267834931","12568.9307695198","12425.556967659","12321.5795801073","12469.4275574233","12976.2259615504","13330.3743219937","13848.6936405572","14412.649657265","14780.8059723172","14300.916155154","15073.0143473921","15597.5661565011","15836.1068055621","16126.6340120246","16207.1463627888","16155.4221378717","16015.1786656348","16172.8532851344","16283.9874048269","",
"Timor-Leste","TLS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2328.40742914588","2658.40322491752","2422.53186537267","2308.58187871102","2258.70777075889","2272.55117859486","2133.49881992955","2306.41599426678","2521.62416706897","2724.8348684881","2930.08952149384","3045.56550007274","3172.2560650499","3182.63873072547","3264.73918939718","3302.71750898721","3355.50765346371","3165.79942372693","3079.89483690751","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6892.10961162933","6683.45475383006","6823.67210578431","6842.7153640041","6806.33742770973","6848.66684294734","7115.0680671872","7209.55298941616","7530.11764150444","7715.36301152192","7937.82362209853","7995.78359736947","8127.75069729565","8232.05411952587","8684.97242566274","8917.50680796648","9260.36294166209","9672.45211111459","9882.70942110193","9984.54251147181","10312.4800371906","10125.3802185827","10184.8182909934","10177.6082559694","10239.1194645715","10243.2494305448","10808.3412320676","10958.9578597087","11109.6102239266","",
